Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
4,Great place for graduating students adjusting to work environment,Business driven results within a very relaxed and kind environment Have learned to work within a team based environment focusing on how we contribute to the whole and the value of our brand Very rewarding and analytical based position in which the reach and results develop an appreciation for the brand at large Continually learning and being challenged by my peers to enhance our product and provide insight on how to evolve an entity with so many users while maintaining and growing our user base,nan,nan,Ads Billing Operation Analyst,Current Employee,Austin TX,13/06/2013
5,Facebook,Working at Facebook is an amazing experience It is a definitely a company that cares about its employees and is full of opportunities I have had an honor to work with one the best team members We have all worked on the latest project for talent acquisition and built a good pipeline of candidates for the recruiting HR department here at Facebook I really enjoy working for a company that is filled with so many talents and is growing so rapidly,nan,nan,Resume Screener,Current Employee,Menlo Park CA,12/6/2013
5,Productive and fun work place Great place to work,One of the best companies I have had the pleasure of working for Fantastic environment You are able to use your talents in all areas You have room for promotion within the company You are always heard and your ideas matter,nan,nan,Executive Assistant,Current Employee,Menlo Park CA,1/5/2013
5,awesome place to work and grow,a typical day consists of nonstop planning and decision making in order to build large scale infrastructure of data centers networks and server farms decisions were made at the individual contributor level which added sense of responsibility to help the business meets its goal,nan,nan,Sr Technical Program Manager,Former Employee,Menlo Park CA,11/4/2013
5,Fun and hardworking environment to work at,Everyone is very bright and hardworking Is a very positive place to work,nan,nan,BUSINESS ANALYST COMPENSATION,Current Employee,Menlo Park CA,5/4/2013
5,Amazing company,It is a fast paced work environment unlike any other Everyone works just as hard as they play and there is always fun activities and outings to go to all year round But its easy to get swept up and consumed there lol not always a bad thing,nan,nan,Salesforce Application Engineer,Former Employee,Menlo Park Ca,2/4/2013
2,High Volume Cafteria Food Operation,Facebook was a fascinating place to work as a line cook It serves 3000 people with varying degrees of taste and food preferences They have two large café s with eight item menus that change daily Experienced line cooks are responsible as well as the Chefs to write daily menus usually four or more a month This was a valuable training skill that I took full advantage of and tried to create delicious menus that can be executed by five people in under four hours time,nan,nan,Flagship Contractor,Former Employee,Menlo Park CA,27/11/2012
4,Productive and fun workplace with excellent food,Outstanding coworkers i learned to work with in a timeleyorderly fashion I think the hardest part of the day for me honestly Had to be going home so much fun,nan,nan,DishWasherFood Prep,Former Employee,Menlo Park CA,16/10/2012
5,good company,• Racks and stacks servers and network equipment into cabinets • ReconnectReplace power cables and network cables • Performs installation of wiring patch panel and network switch hub and console management was fair coworkers was helpful none was hard learning new things,nan,nan,Data Center Support,Former Employee,Santa Clara CA,21/08/2012
4,Fun place to work,Tons of smart people shipping products everyday The IT department gives you whatever you need to get your job done,nan,nan,Product Analytics Engineer,Current Employee,Menlo Park CA,26/07/2012
