Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
50,High tech company,,highly interesting projects good career prospectives excellent team spirit fair treatment of employees good work life balance possible salary bonus,need to relocate for higher steps on career ladder,Senior Director,Current Employee,Linz,Nov 24 2020
40,Super,,Gud und great for all,Lack of management and ability,Team Leader,Current Employee,nan,May 19 2021
30,Fast pace,,A stable growing company Motivating superior,Must be willing to work under pressure Need to entertain many bosses No life balance Less medical benefit,Staff Engineer,Former Employee,nan,Apr 29 2021
40,Good culture,,Nice people good collaboration and opportunities to take on more challenge Good work life balance too,Can be slow paced salary needs to be more competitive,Supply Chain,Current Employee,nan,Mar 10 2021
50,Good,,Good to work in if u enjoy working mnc,Nothing much so far,Senior Supply Chain Planner,Current Employee,Singapore,Dec 26 2020
20,Ok,,Good counterpart from overseas that you can learn from,Bad manager who is biased,Senior Systems Analyst,Former Employee,Singapore,May 8 2021
30,Good engineering opportunities can invest more in people,,Scope for exciting engineering work Great team of technical experts Friendly place to work flexible policies,Low investment in growth of people Gender diversity in engineering can be improved,Anonymous Employee,Former Employee,Bristol England,Feb 10 2021
40,Working Environment,,Good working colleagues and peers,High pressure and low pay increment,Senior Software Engineer,Former Employee,Singapore,Mar 21 2021
50,Great management great workplace,,Everyone is good and sharing positivities good place to learn and self improve,A little bit of stress sometimes,Executive,Current Employee,Melaka,Feb 22 2021
30,Working Environment,,Work life balance with well support by supervisor,lower pay compare to market,Senior IT Manager,Current Employee,Kulim,Mar 22 2021
40,Full of growth oppurtunity,,Leaders who walk the talk and highly committed to people development,Bigger the company the harder to make quick decision,Senior Director,Current Employee,Neubiberg,Feb 26 2021
50,Great Place to Work,,Comprehensive learning and development programs caring employer,Too many alignments needed in decision making,Manager,Former Employee,Melaka,Mar 4 2021
30,Nice company for beginner,,well training and environment People are friendly,Shift managers have nothing to do but to find troubles Some of they still single till 40 years old salary almost no increase during the last 6 years,Technician,Current Employee,Singapore,Jan 16 2021
50,Technical Project Manager,,Very good carrier opportunities trainings remunerations,Slow promotion in a matrix organization,Technical Project Manager,Former Employee,Munich Bavaria,Mar 10 2021
40,Good company culture,,Employees are measured not only by what they achieved but also their working behavior,Big gap of salary for same level and same responsibility Too much meeting for engineer and manager level Some area politic is a norm Expat underestimate local guys,Manager,Current Employee,Batam Centre,Oct 14 2020
20,Intern at Infineon sucks,,Lots to learn New technology,Bad Management Needs to improve immensly,Intern,Current Employee,Bangalore,Mar 12 2021
50,Good company for family people,,worklife balance no overtime culture,low increment and slow promotion,Senior Engineer,Current Employee,Singapore,Mar 5 2021
40,good to work,,Happy to work in infineon,nothing have big concern happy to work,Engineer,Current Employee,nan,Mar 7 2021
50,Perfecf,,Perfect Very good work environment,None No cons as far as i see,Senior Engineer,Current Employee,Munich Bavaria,Mar 7 2021
50,Nice place,,High tech and innovative company,No cons nice place to work,Anonymous Employee,Current Employee,nan,Mar 7 2021
40,Good place to work,,Management actually follows core values,Average pay is not great,Lead Principal Engineer,Current Employee,Bangalore,Mar 9 2021
40,Good company,,Good technologies Work life balance supported,Process oriented company and detail oriented,Senior Manager,Current Employee,Old Kallang Airport Estate,Mar 12 2021
20,good working experience,,nice working environment 1 2 43,no tools provided 12 4,Engineer,Former Employee,Melaka,Mar 13 2021
30,Great learning opportunity average to low salary low career advancement opportunity,,Great learning opportunity very structured company,average to low salary low career advancement opportunity,Systems Engineer,Current Employee,Batam,Feb 10 2021
10,Political and toxic work environment,,Child care centre and subsidized food for employees in staff canteen,Too much politics and a rather toxic environment Many old timers there who cannot move up the corporate ladder play a lot of politics Some bullies get their way and bosses and HR could not be bothered when new comers or junior staff ask for help Compensation below industry range,Manager,Former Employee,Singapore,Dec 19 2020
30,Paying peanuts looking for men work,,Dynamic environment and good exposure,Poor in human development and talent retaining,Senior Manager,Current Employee,Kulim,Feb 25 2021
40,Overall,,Work environment Flexibility Work life balance,Salary Compensation and benefits Management and Benefits,Senior Design Engineer,Current Employee,Bangalore,Apr 12 2021
50,Good cultural environment,,Nice place to work at,Advancement limited in the company,Senior Engineer,Current Employee,Singapore,Dec 8 2020
50,Consultant,,Good environment with friendly colleagues,No cons everything is fine,Consultant,Current Employee,Kuala Lumpur,Dec 9 2020
40,Good team good practical experiment many chances to go aboard,,International environment with detailed working profile opportunity to get,Quite far from center and sometime work overtime,Digital Marketing,Former Employee,Munich Bavaria,Mar 22 2021
40,Good company to work for,,Good compensation work life balance,Difficult to get promoted in this company,Field Applications Engineer,Current Employee,nan,Apr 10 2021
30,im new,,the compony is best so far,insufficiant sallary that give for technician,Technician Maintenance,Current Employee,Kulim,Apr 14 2021
40,Student graphics designer,,Good atmosphere with big canteen and big campus,Typical boring office and outskirts,Anonymous Employee,Former Employee,Munich Bavaria,Apr 14 2021
50,Greatemployer,,Stability portfolio market position and colleagues,Career steps hard to get,Product Marketing Manager,Current Employee,Campeón,Dec 7 2020
50,Overall is a good company,,Work life balance and good relationship with colleagues,Slow increment and so many division,Process Engineer,Current Employee,Melaka,Nov 19 2020
50,good,,good atmosphere and perspectives friendly cooleagues,no negative comments to be added,Manager Engineering,Current Employee,Warsaw Masovia,Dec 2 2020
40,Good learning center,,Generous in knowledge sharing Provide very good training,Quality of managers are not well managed Reward is based on local currency not fair,Senior Engineer,Former Employee,nan,Mar 3 2021
40,Great company,,Innovative and creative which is saying something for a German company,Somewhat stuck in the rules but thats how things work in German companies,Marketing,Former Employee,nan,Mar 16 2021
